Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
48154,12343828,JE203683,03/31/2021 10:00:00 AM,008XX N LOCKWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1524,15,37.0,25,11,1140871.0,1905014.0,2021,04/21/2021 04:49:40 PM,41.895441878,-87.758065988,"(41.895441878, -87.758065988)"
20011,12293439,JE142235,02/13/2021 10:00:00 PM,033XX W CUYLER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,False,False,1724,17,33.0,16,14,1153398.0,1926744.0,2021,02/20/2021 03:50:23 PM,41.95483109,-87.711478175,"(41.95483109, -87.711478175)"
39629,12327080,JE183294,03/25/2021 11:00:00 AM,074XX S OAKLEY AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,835,8,18.0,66,06,1162357.0,1855370.0,2021,04/01/2021 05:04:48 PM,41.758790726,-87.680538204,"(41.758790726, -87.680538204)"
7484,12271132,JE114653,01/16/2021 03:00:00 PM,011XX W PRATT BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,False,2432,24,49.0,1,08B,1167333.0,1945336.0,2021,01/23/2021 03:54:52 PM,42.005559162,-87.659713379,"(42.005559162, -87.659713379)"
25164,12301189,JE152175,02/25/2021 01:30:00 PM,007XX E 100TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,511,5,8.0,50,11,1183357.0,1838525.0,2021,03/04/2021 03:52:04 PM,41.712103086,-87.604098098,"(41.712103086, -87.604098098)"
27563,12303455,JE154815,02/28/2021 06:42:00 AM,006XX E 74TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,323,3,6.0,69,06,1181981.0,1856096.0,2021,03/07/2021 03:52:28 PM,41.760351799,-87.608595465,"(41.760351799, -87.608595465)"
16100,12288481,JE131175,02/03/2021 12:00:00 PM,059XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,713,7,16.0,67,14,1166686.0,1865425.0,2021,02/10/2021 03:49:30 PM,41.786291714,-87.664386014,"(41.786291714, -87.664386014)"
19109,12291116,JE139180,02/11/2021 09:00:00 AM,013XX W ARGYLE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COLLEGE / UNIVERSITY - GROUNDS,False,False,2033,20,47.0,3,11,1166412.0,1933323.0,2021,02/19/2021 03:45:56 PM,41.972615018,-87.663447509,"(41.972615018, -87.663447509)"
17013,12287036,JE133804,02/05/2021 10:50:00 PM,076XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4,7.0,43,08B,1193856.0,1854827.0,2021,02/12/2021 03:49:04 PM,41.756586786,-87.56511555899998,"(41.756586786, -87.565115559)"
6284,12274504,JE118544,01/08/2021 11:30:00 PM,047XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,821,8,14.0,58,08A,1155847.0,1872745.0,2021,01/23/2021 03:52:14 PM,41.806603358000004,-87.70393103100002,"(41.806603358, -87.703931031)"
10171,12275756,JE120025,01/21/2021 09:00:00 AM,021XX W MOFFAT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1434,14,32.0,22,11,1161841.0,1912441.0,2021,01/28/2021 03:49:05 PM,41.915410475,-87.680840439,"(41.915410475, -87.680840439)"
42585,12328976,JE185434,03/31/2021 03:43:00 PM,092XX S STONY ISLAND AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,413,4,8.0,48,04B,1188407.0,1843930.0,2021,04/07/2021 05:14:05 PM,41.72681614,-87.585431864,"(41.72681614, -87.585431864)"
13001,12280770,JE125102,01/27/2021 07:40:00 PM,007XX S WELLS ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,False,False,123,1,25.0,32,10,1174827.0,1897053.0,2021,02/11/2021 03:45:22 PM,41.872903956,-87.633592535,"(41.872903956, -87.633592535)"
996,12263829,JE106027,01/07/2021 01:45:00 PM,062XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,311,3,20.0,40,08B,1178263.0,1863570.0,2021,01/16/2021 03:49:23 PM,41.780946398000005,-87.62199536899998,"(41.780946398, -87.621995369)"
44579,12332426,JE189930,04/04/2021 07:00:00 PM,066XX N SEELEY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2412,24,50.0,2,06,1161427.0,1944087.0,2021,04/11/2021 05:07:26 PM,42.002257326,-87.681477015,"(42.002257326, -87.681477015)"
20361,12292917,JE141285,02/14/2021 03:00:00 AM,096XX S LOWE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,2223,22,21.0,73,06,1173671.0,1840870.0,2021,02/21/2021 03:48:47 PM,41.718757736,-87.639501581,"(41.718757736, -87.639501581)"
1034,12259747,JE101367,01/02/2021 03:13:00 PM,001XX N RIVERSIDE PLZ,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,121,1,42.0,28,11,1173451.0,1901021.0,2021,01/16/2021 03:49:23 PM,41.883823074,-87.63852649,"(41.883823074, -87.63852649)"
16541,12285593,JE131886,02/04/2021 12:30:00 AM,016XX W 83RD ST,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,False,614,6,21.0,71,04B,1166689.0,1849667.0,2021,02/11/2021 03:47:49 PM,41.743049589,-87.66482405,"(41.743049589, -87.66482405)"
2079,12263752,JE106185,01/07/2021 04:32:00 PM,007XX W 50TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,935,9,20.0,61,08A,1172188.0,1871381.0,2021,01/16/2021 03:49:23 PM,41.802516383000004,-87.64403784,"(41.802516383, -87.64403784)"
26877,12304072,JE155501,02/28/2021 11:50:00 PM,008XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,1511,15,29.0,25,08B,1138538.0,1905018.0,2021,03/07/2021 03:52:28 PM,41.89549546,-87.76663456799999,"(41.89549546, -87.766634568)"
4462,12268825,JE111848,01/10/2021 12:00:00 PM,016XX N NORTH PARK AVE,0810,THEFT,OVER $500,STREET,False,False,1814,18,2.0,7,06,1173863.0,1911402.0,2021,01/17/2021 03:49:56 PM,41.912299936,-87.63670407299999,"(41.912299936, -87.636704073)"
17623,12288212,JE135451,02/07/2021 05:44:00 PM,005XX N LARAMIE AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,1532,15,37.0,25,08B,1141611.0,1902851.0,2021,02/14/2021 03:47:33 PM,41.889492699,-87.755401618,"(41.889492699, -87.755401618)"
21669,12294775,JE144023,02/17/2021 03:30:00 PM,0000X E 101ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,511,5,9.0,49,14,1178612.0,1837693.0,2021,02/24/2021 03:49:12 PM,41.709928929,-87.621500681,"(41.709928929, -87.621500681)"
49435,12340757,JE199964,04/13/2021 05:15:00 PM,066XX S HOYNE AVE,0810,THEFT,OVER $500,STREET,False,False,726,7,16.0,67,06,1163509.0,1860530.0,2021,04/20/2021 04:49:35 PM,41.772926421,-87.67617169399998,"(41.772926421, -87.676171694)"
40506,12324583,JE180092,03/26/2021 03:00:00 AM,027XX N PARKSIDE AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,True,True,2514,25,30.0,19,04B,1138240.0,1917645.0,2021,04/02/2021 05:04:22 PM,41.93015081,-87.76742307299999,"(41.93015081, -87.767423073)"
40661,12325704,JE181543,03/27/2021 12:21:00 AM,017XX W WARREN BLVD,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",False,False,1224,12,27.0,28,11,1164949.0,1900414.0,2021,04/03/2021 05:04:00 PM,41.882342064,-87.669763731,"(41.882342064, -87.669763731)"
12570,12281473,JE126654,01/22/2021 08:00:00 AM,050XX N MARINE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2024,20,48.0,3,11,1169716.0,1933892.0,2021,02/02/2021 03:46:23 PM,41.974104831999995,-87.651281486,"(41.974104832, -87.651281486)"
2180,12264444,JE106965,01/06/2021 03:00:00 PM,031XX N LAKE SHORE DR,0810,THEFT,OVER $500,STREET,False,False,1934,19,44.0,6,06,1173592.0,1920773.0,2021,01/16/2021 03:49:23 PM,41.938020384,-87.637420246,"(41.938020384, -87.637420246)"
21760,12297740,JE147909,02/17/2021 05:00:00 PM,067XX W 63RD ST,0810,THEFT,OVER $500,RESTAURANT,False,False,812,8,13.0,64,06,1132378.0,1861994.0,2021,02/24/2021 03:49:12 PM,41.777540014,-87.79025826700001,"(41.777540014, -87.790258267)"
15569,12287557,JE133968,01/24/2021 06:55:00 AM,019XX W DIVERSEY PKWY,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1931,19,32.0,7,11,1163010.0,1918608.0,2021,02/09/2021 03:44:55 PM,41.932308633000005,-87.676372067,"(41.932308633, -87.676372067)"
37051,12319259,JE173866,03/19/2021 10:30:00 PM,073XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,732,7,6.0,68,08B,1172573.0,1856125.0,2021,03/26/2021 05:00:56 PM,41.760643708,-87.64307501799999,"(41.760643708, -87.643075018)"
28533,12306528,JE157478,03/03/2021 01:30:00 AM,0000X N SACRAMENTO BLVD,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1222,12,27.0,27,04A,1156378.0,1900305.0,2021,03/10/2021 03:48:52 PM,41.882220503,-87.70123953,"(41.882220503, -87.70123953)"
3042,12261525,JE103595,01/05/2021 01:30:00 AM,006XX S CENTRAL AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,1522,15,29.0,25,06,1139151.0,1896746.0,2021,01/16/2021 03:49:23 PM,41.872784896999995,-87.764584482,"(41.872784897, -87.764584482)"
32817,12314234,JE167693,03/11/2021 08:59:00 AM,052XX S KENWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,234,2,4.0,41,11,1186091.0,1870681.0,2021,03/18/2021 04:52:21 PM,41.800278263,-87.59307222700001,"(41.800278263, -87.593072227)"
20179,12295550,JE145081,01/23/2021 12:00:00 PM,020XX W CONCORD PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1434,14,2.0,24,11,1162237.0,1910952.0,2021,02/20/2021 03:48:04 PM,41.911316277,-87.679427282,"(41.911316277, -87.679427282)"
45039,12332959,JE190607,04/05/2021 08:45:00 PM,075XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2411,24,50.0,2,06,1159016.0,1949895.0,2021,04/12/2021 05:33:53 PM,42.018244679,-87.690186314,"(42.018244679, -87.690186314)"
46938,12335389,JE193496,04/08/2021 01:09:00 PM,012XX W NORTH AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,1433,14,2.0,24,06,1168038.0,1910796.0,2021,04/15/2021 05:38:17 PM,41.910764867,-87.658120918,"(41.910764867, -87.658120918)"
37194,12319416,JE174011,03/20/2021 04:04:00 AM,075XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,623,6,6.0,69,08B,1179783.0,1854996.0,2021,03/27/2021 04:58:28 PM,41.757383812,-87.616684707,"(41.757383812, -87.616684707)"
17138,12288452,JE135766,02/06/2021 07:07:00 PM,021XX W FARWELL AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2411,24,50.0,2,06,1160588.0,1945576.0,2021,02/13/2021 03:48:24 PM,42.006360672,-87.68452209700001,"(42.006360672, -87.684522097)"
1579,12261429,JE103483,01/04/2021 09:11:00 PM,042XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,921,9,15.0,58,08B,1158404.0,1876363.0,2021,01/16/2021 03:49:23 PM,41.816479845,-87.694454095,"(41.816479845, -87.694454095)"
47695,12336949,JE195608,04/10/2021 05:30:00 PM,012XX W 31ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,913,9,11.0,60,14,1168536.0,1883915.0,2021,04/17/2021 05:31:27 PM,41.83699056,-87.657069493,"(41.83699056, -87.657069493)"
14000,12282636,JE127619,01/29/2021 06:00:00 PM,010XX E MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,321,3,5.0,42,08B,1184107.0,1861457.0,2021,02/05/2021 03:47:46 PM,41.775013476999995,-87.600636333,"(41.775013477, -87.600636333)"
16322,12286152,JE132720,02/04/2021 07:30:00 PM,050XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2,3.0,38,08B,1179760.0,1871507.0,2021,02/11/2021 03:47:49 PM,41.80269215,-87.616264407,"(41.80269215, -87.616264407)"
45603,12333560,JE191459,04/06/2021 05:00:00 PM,013XX E 47TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,TAXICAB,False,False,222,2,4.0,39,11,1185929.0,1874105.0,2021,04/13/2021 05:27:07 PM,41.809677795,-87.59355824299999,"(41.809677795, -87.593558243)"
979,12259601,JE100885,01/01/2021 10:22:00 PM,028XX N LOWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2523,25,31.0,20,08B,1146896.0,1918496.0,2021,01/16/2021 03:49:23 PM,41.93232485,-87.735592267,"(41.93232485, -87.735592267)"
22166,12295136,JE144472,02/18/2021 12:30:00 AM,056XX W FULTON ST,0560,ASSAULT,SIMPLE,STREET,False,False,1512,15,29.0,25,08A,1138317.0,1901440.0,2021,02/25/2021 03:51:59 PM,41.885680977,-87.767532915,"(41.885680977, -87.767532915)"
39948,12324311,JE179662,03/25/2021 05:35:00 PM,096XX S WOODLAWN AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,511,5,8.0,50,08B,1185896.0,1841315.0,2021,04/01/2021 05:04:48 PM,41.719699786,-87.59471202,"(41.719699786, -87.59471202)"
43579,12330017,JE186858,04/02/2021 03:00:00 AM,078XX S SOUTH SHORE DR,0810,THEFT,OVER $500,APARTMENT,False,False,421,4,7.0,43,06,1197688.0,1854219.0,2021,04/09/2021 05:06:35 PM,41.754823635,-87.55109257299999,"(41.754823635, -87.551092573)"
17514,12288008,JE135139,02/07/2021 01:45:00 PM,014XX S CANAL ST,0460,BATTERY,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,True,False,124,1,11.0,28,08B,1173362.0,1893147.0,2021,02/14/2021 03:47:33 PM,41.862218265,-87.639087164,"(41.862218265, -87.639087164)"
17693,12287920,JE135010,02/07/2021 11:35:00 AM,005XX E 45TH ST,0810,THEFT,OVER $500,STREET,False,False,221,2,3.0,38,06,1180611.0,1875296.0,2021,02/14/2021 03:47:33 PM,41.813069956999996,-87.61302698200001,"(41.813069957, -87.613026982)"
48231,12338251,JE196875,04/11/2021 07:00:00 PM,053XX N PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2012,20,40.0,77,06,1164026.0,1935693.0,2021,04/18/2021 05:28:06 PM,41.979169246,-87.672153995,"(41.979169246, -87.672153995)"
2052,12263635,JE105988,01/06/2021 02:59:00 PM,039XX N HAMLIN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1732,17,45.0,16,11,1150360.0,1925841.0,2021,01/16/2021 03:49:23 PM,41.95241314,-87.722670104,"(41.95241314, -87.722670104)"
20033,12292809,JE141314,02/13/2021 11:00:00 PM,060XX N NAGLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1611,16,39.0,10,08B,1132611.0,1939618.0,2021,02/20/2021 03:50:23 PM,41.990547067,-87.78759436200001,"(41.990547067, -87.787594362)"
37618,12321424,JE176587,03/21/2021 01:00:00 PM,010XX W OAKDALE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SIDEWALK,False,False,1933,19,44.0,6,11,1168775.0,1919756.0,2021,03/28/2021 04:57:44 PM,41.935335627,-87.655153142,"(41.935335627, -87.655153142)"
39751,12327848,JE183532,01/07/2021 12:00:00 AM,064XX S ELLIS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,314,3,20.0,42,11,1184164.0,1862455.0,2021,04/01/2021 05:01:37 PM,41.777750747,-87.60039620100002,"(41.777750747, -87.600396201)"
19230,12290646,JE138502,02/10/2021 10:30:00 AM,005XX N LAKE SHORE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1834,18,42.0,8,11,1180258.0,1904017.0,2021,02/19/2021 03:45:56 PM,41.891890282,-87.613438575,"(41.891890282, -87.613438575)"
32041,12313885,JE166902,03/09/2021 10:00:00 AM,038XX W 47TH ST,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,821,8,14.0,57,06,1151639.0,1873196.0,2021,03/16/2021 04:52:52 PM,41.807924493,-87.719352913,"(41.807924493, -87.719352913)"
40410,12328981,JE184983,03/22/2021 01:35:00 PM,005XX N Marshfield Ave,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1215,12,1.0,24,06,1165300.0,1903738.0,2021,04/02/2021 05:01:07 PM,41.891455923,-87.66838027799999,"(41.891455923, -87.668380278)"
15587,12283812,JE129840,02/02/2021 01:30:00 AM,061XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,311,3,20.0,40,08B,1179094.0,1864356.0,2021,02/09/2021 03:47:29 PM,41.783084355999996,-87.618924839,"(41.783084356, -87.618924839)"
30042,12308830,JE161277,03/06/2021 06:31:00 PM,001XX E WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,False,False,114,1,42.0,32,08B,1177454.0,1902645.0,2021,03/13/2021 03:51:08 PM,41.888189539,-87.623777956,"(41.888189539, -87.623777956)"
48017,12336814,JE195211,04/10/2021 10:00:00 AM,047XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2,4.0,38,08B,1181060.0,1873636.0,2021,04/17/2021 05:31:27 PM,41.808504443000004,-87.611431199,"(41.808504443, -87.611431199)"
47666,12337590,JE196286,04/10/2021 08:00:00 PM,027XX W 38TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,911,9,12.0,58,14,1158700.0,1879006.0,2021,04/17/2021 05:31:27 PM,41.823726518,-87.693296073,"(41.823726518, -87.693296073)"
44495,12330965,JE187967,04/03/2021 08:35:00 AM,039XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,1132,11,24.0,29,08A,1150448.0,1894424.0,2021,04/10/2021 05:05:58 PM,41.866200165,-87.72316816200001,"(41.866200165, -87.723168162)"
48905,12338689,JE197609,04/12/2021 06:55:00 PM,070XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,735,7,17.0,67,06,1166897.0,1858031.0,2021,04/19/2021 05:20:48 PM,41.765997125,-87.66382344,"(41.765997125, -87.66382344)"
12069,12279025,JE123945,01/25/2021 06:00:00 PM,061XX S HALSTED ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",OTHER (SPECIFY),False,True,712,7,16.0,68,04B,1172017.0,1864326.0,2021,02/01/2021 03:48:35 PM,41.783160454000004,-87.644872172,"(41.783160454, -87.644872172)"
31582,12311144,JE164080,03/09/2021 01:00:00 PM,023XX E 79TH ST,0560,ASSAULT,SIMPLE,GAS STATION,False,False,414,4,7.0,43,08A,1192985.0,1853040.0,2021,03/16/2021 04:52:52 PM,41.751704411999995,-87.56836577799999,"(41.751704412, -87.568365778)"
36908,12319317,JE173893,03/19/2021 10:52:00 PM,055XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,2011,20,40.0,4,14,1157929.0,1936966.0,2021,03/26/2021 05:00:56 PM,41.982789366999995,-87.69454123,"(41.982789367, -87.69454123)"
43836,12333510,JE191410,04/02/2021 07:20:00 PM,030XX N KEATING AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2521,25,31.0,19,08A,1144192.0,1919779.0,2021,04/09/2021 05:06:35 PM,41.935896825,-87.74549691200001,"(41.935896825, -87.745496912)"
10728,12276194,JE120335,01/22/2021 12:30:00 PM,009XX S MILLER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1232,12,25.0,28,08B,1169758.0,1895999.0,2021,01/29/2021 03:46:26 PM,41.870123586999995,-87.65223378,"(41.870123587, -87.65223378)"
26817,12302654,JE153823,02/27/2021 09:00:00 AM,062XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2511,25,36.0,19,14,1134307.0,1920617.0,2021,03/06/2021 03:50:24 PM,41.938376636,-87.781805858,"(41.938376636, -87.781805858)"
19789,12290334,JE138215,02/10/2021 05:00:00 PM,061XX N KENMORE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2433,24,48.0,77,06,1168132.0,1940805.0,2021,02/19/2021 03:45:56 PM,41.993108731999996,-87.656905495,"(41.993108732, -87.656905495)"
26977,12305989,JE157851,03/01/2021 03:00:00 PM,045XX S LECLAIRE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,814,8,22.0,56,11,1143121.0,1874102.0,2021,03/08/2021 03:55:51 PM,41.810573439,-87.75057268,"(41.810573439, -87.75057268)"
13458,12281466,JE126641,01/28/2021 05:00:00 PM,010XX N LA SALLE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1824,18,27.0,8,11,1174946.0,1907323.0,2021,02/04/2021 03:52:02 PM,41.90108276,-87.632847839,"(41.90108276, -87.632847839)"
46387,12334516,JE192368,04/07/2021 01:30:00 PM,046XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,925,9,11.0,61,06,1171750.0,1874033.0,2021,04/14/2021 05:57:55 PM,41.809803372,-87.64556634,"(41.809803372, -87.64556634)"
9305,12275328,JE119553,01/20/2021 03:00:00 PM,010XX N MASSASOIT AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,1511,15,29.0,25,11,1137832.0,1906376.0,2021,01/27/2021 03:54:59 PM,41.899234748000005,-87.76919478399998,"(41.899234748, -87.769194784)"
40105,12326408,JE182381,03/26/2021 08:41:00 PM,040XX W MADISON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,False,False,1115,11,28.0,26,10,1149508.0,1899707.0,2021,04/02/2021 05:04:22 PM,41.880715605,-87.726481891,"(41.880715605, -87.726481891)"
21717,12294869,JE144143,02/17/2021 01:30:00 AM,050XX W DEMING PL,0820,THEFT,$500 AND UNDER,STREET,False,False,2521,25,31.0,19,06,1142454.0,1916499.0,2021,02/24/2021 03:49:12 PM,41.926928702,-87.751966019,"(41.926928702, -87.751966019)"
31798,12311418,JE164231,03/09/2021 07:40:00 PM,002XX W 18TH ST,0560,ASSAULT,SIMPLE,ALLEY,False,False,914,9,25.0,34,08A,1174999.0,1891527.0,2021,03/16/2021 04:52:52 PM,41.857736389,-87.633126529,"(41.857736389, -87.633126529)"
19510,12290662,JE138560,02/10/2021 12:00:00 AM,004XX N GREEN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1214,12,27.0,24,11,1170640.0,1903465.0,2021,02/19/2021 03:45:56 PM,41.89059156,-87.648777074,"(41.89059156, -87.648777074)"
29833,12311950,JE164957,02/26/2021 12:00:00 PM,044XX S ARTESIAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,922,9,15.0,58,11,1160763.0,1875188.0,2021,03/12/2021 03:51:55 PM,41.813207047,-87.685833174,"(41.813207047, -87.685833174)"
18671,12290074,JE137798,02/10/2021 08:00:00 AM,087XX S MANISTEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,423,4,7.0,46,14,1196147.0,1847644.0,2021,02/19/2021 03:45:56 PM,41.736819634,-87.55695717,"(41.736819634, -87.55695717)"
5246,12269431,JE112677,01/12/2021 12:00:00 AM,035XX W NORTH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GAS STATION,False,False,1422,14,26.0,23,11,1152351.0,1910401.0,2021,01/19/2021 03:53:51 PM,41.91000536,-87.715759913,"(41.91000536, -87.715759913)"
10356,12275442,JE119669,01/22/2021 01:12:00 AM,024XX N NEWLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2512,25,36.0,18,08B,1129678.0,1915513.0,2021,01/29/2021 03:46:26 PM,41.924451101,-87.798935725,"(41.924451101, -87.798935725)"
23183,12297727,JE147860,02/21/2021 12:00:00 PM,003XX N WALLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1512,15,29.0,25,08B,1138093.0,1901588.0,2021,02/28/2021 03:48:02 PM,41.886091158,-87.76835192200001,"(41.886091158, -87.768351922)"
30359,12310893,JE162638,03/06/2021 01:00:00 PM,023XX W 18TH PL,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,COMMERCIAL / BUSINESS OFFICE,False,False,1234,12,25.0,31,10,1160986.0,1891021.0,2021,03/13/2021 03:51:08 PM,41.856649948000005,-87.68457657,"(41.856649948, -87.68457657)"
5581,12271646,JE115320,01/03/2021 12:00:00 AM,015XX W 18TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1233,12,25.0,31,11,1166465.0,1891491.0,2021,01/20/2021 03:51:20 PM,41.857824309,-87.66445229799999,"(41.857824309, -87.664452298)"
2263,12265421,JE108177,01/09/2021 08:00:00 AM,094XX S BURNSIDE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,633,6,9.0,44,11,1182723.0,1842512.0,2021,01/16/2021 03:52:53 PM,41.723058613,-87.606296659,"(41.723058613, -87.606296659)"
11745,12278067,JE122765,01/25/2021 11:00:00 AM,039XX W 85TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834,8,18.0,70,08B,1151604.0,1847578.0,2021,02/01/2021 03:48:35 PM,41.737625298000005,-87.720151205,"(41.737625298, -87.720151205)"
